1,0,0,14,34,4,1,10,0,0,6,14,0,4,3,3,3,2,2,0,0,2,0,1
2,1,0,15,35,5,2,11,0,0,0,15,1,0,4,4,4,3,0,0,1,0,1,2
3,0,1,16,0,0,3,12,1,1,1,16,2,0,5,5,0,4,0,0,2,1,2,0
4,1,0,17,0,0,0,13,2,2,2,17,3,0,6,6,0,5,0,0,3,2,3,1
5,2,1,18,1,0,0,14,0,3,3,18,0,0,7,7,0,0,1,1,4,3,4,0
6,3,2,19,2,0,1,15,1,0,4,19,1,0,8,8,1,0,0,2,0,4,0,0
0,0,3,20,3,1,0,16,2,0,5,20,2,1,9,9,2,1,1,0,0,5,0,0
1,0,0,21,4,2,0,17,0,0,6,21,3,2,10,10,3,2,2,1,0,0,0,1
2,1,0,22,5,3,1,18,0,0,0,22,0,3,11,11,4,3,0,0,1,0,1,2
3,0,1,23,6,0,2,19,1,0,1,23,1,4,12,12,0,4,0,0,2,0,0,3
4,0,2,24,0,0,0,20,2,1,2,24,0,5,13,13,0,5,0,0,3,1,1,4
5,1,0,25,0,1,0,21,0,2,3,25,0,0,14,14,1,0,1,1,4,2,2,0
6,2,1,26,1,2,0,22,0,3,4,0,1,0,0,15,2,0,2,2,5,3,0,0
0,0,2,27,2,0,1,23,0,4,5,1,2,1,1,16,3,1,3,0,0,4,0,0
0,0,3,28,3,0,2,0,0,5,6,2,3,2,2,17,4,2,4,0,1,0,0,1
0,0,4,29,4,1,3,1,1,0,7,3,0,3,3,0,5,3,0,0,2,0,1,2
1,0,5,30,5,2,4,2,2,0,8,4,0,4,4,1,6,4,0,0,0,0,2,0
2,0,6,0,6,0,5,3,3,1,9,5,0,5,5,2,0,0,0,1,1,1,0,1
3,0,7,1,0,0,6,4,4,2,10,0,1,0,6,3,1,0,0,2,2,2,1,0
4,1,8,2,1,0,7,5,0,3,11,1,0,0,0,4,0,1,1,3,3,3,0,0
5,2,9,3,0,1,8,6,0,4,12,2,1,0,1,5,0,0,2,0,4,0,0,1
0,3,0,4,1,0,9,0,0,5,13,3,2,1,2,6,1,1,3,0,5,0,0,2
0,0,1,5,2,1,10,1,0,6,14,0,3,2,3,0,2,2,0,0,6,0,1,3
1,0,2,6,3,2,11,2,0,0,15,1,0,3,4,0,3,0,0,1,0,1,2,4
0,1,3,7,0,3,12,3,1,1,16,2,0,4,5,1,0,0,0,2,0,2,3,0
1,0,4,0,0,0,13,4,2,2,17,0,1,5,6,2,1,0,0,3,1,3,4,0
2,1,5,1,0,0,14,5,3,3,18,0,0,6,7,0,0,1,1,4,2,0,0,1
3,2,6,2,0,1,15,6,0,4,19,1,0,0,8,1,0,0,2,5,3,0,0,2
0,3,7,3,0,2,16,0,1,5,20,2,1,1,9,0,1,1,0,0,4,0,0,3
1,0,8,4,1,0,17,0,0,0,21,3,2,2,10,1,2,2,1,0,0,0,1,4
2,0,9,5,2,1,18,0,0,1,22,0,3,3,11,0,3,0,0,1,0,1,2,5
0,1,10,6,3,2,19,1,0,2,23,0,4,4,12,1,4,0,0,0,0,2,0,6
0,2,11,0,0,0,20,2,1,3,24,0,5,5,13,2,5,0,0,1,1,3,1,0
1,0,12,0,1,0,21,3,2,4,25,0,0,6,14,0,0,1,1,2,2,4,0,1
2,1,13,1,2,0,22,4,3,5,0,1,0,0,15,0,0,2,2,3,3,0,0,2
0,2,14,2,0,1,23,5,4,6,1,2,1,1,16,0,0,3,0,0,4,0,0,3
0,3,15,3,0,2,0,0,5,7,2,3,2,2,17,0,1,4,0,1,0,0,1,4
0,4,16,4,1,3,1,0,6,8,3,0,3,3,0,0,2,0,0,2,0,1,2,5
0,5,17,5,2,4,2,1,7,0,4,0,4,4,0,0,3,0,0,0,1,2,3,6
0,6,0,0,3,5,3,2,8,1,5,0,5,5,1,1,0,0,1,1,2,3,0,0
0,7,1,0,0,6,4,3,9,2,0,1,0,6,2,2,0,0,2,2,3,4,0,1
1,8,2,0,0,7,5,4,10,3,1,0,0,7,3,0,1,1,3,3,4,0,0,0
2,9,3,0,1,8,6,5,11,4,2,1,0,8,4,0,0,2,0,4,0,0,1,0
3,0,4,1,0,9,0,0,12,5,3,2,1,9,5,0,1,3,0,5,0,0,2,1
0,1,5,2,0,10,1,0,13,6,0,3,2,10,0,0,2,4,0,6,0,1,3,2
0,2,6,3,1,11,2,1,0,7,1,0,3,11,0,0,0,0,1,0,1,2,4,3
1,3,7,0,2,12,3,2,1,8,2,0,4,12,1,1,0,0,2,0,0,0,0,4
0,4,0,0,0,13,4,3,2,9,0,1,5,13,2,2,0,0,3,1,1,1,0,5
0,5,1,0,0,14,5,4,3,10,0,0,6,14,0,3,1,1,4,2,2,0,1,0
1,6,2,1,0,15,6,5,4,11,1,0,0,15,0,4,0,2,5,3,0,0,2,0
2,7,3,0,1,16,0,0,5,12,2,1,1,16,1,0,1,0,0,4,0,0,3,1
0,8,4,1,0,17,0,0,6,13,3,2,2,17,0,1,2,1,0,0,0,1,4,2
0,9,5,2,1,18,0,1,7,14,0,3,3,18,0,0,0,0,1,0,1,2,5,3
1,10,6,3,2,19,1,0,8,15,0,4,4,19,1,0,0,0,2,0,0,0,6,4
2,11,0,0,3,20,2,0,9,16,0,5,5,20,2,1,0,0,3,1,1,0,0,5
0,12,0,0,4,21,3,1,10,17,0,0,6,21,3,2,0,1,4,2,2,0,1,0
1,13,1,0,5,22,4,2,11,0,1,0,0,22,0,3,1,2,5,3,0,0,2,0
2,14,2,0,6,23,5,0,12,1,2,0,1,23,1,4,2,0,0,0,0,1,3,0
0,15,3,0,7,0,0,1,13,2,3,1,2,24,0,5,3,0,1,0,0,2,4,1
1,16,4,1,8,1,0,0,14,3,0,2,3,25,0,0,0,0,2,0,1,3,5,2
2,17,5,2,9,2,1,0,0,4,0,3,4,0,1,0,0,0,0,1,2,4,6,3
3,0,6,0,10,3,2,0,1,5,0,4,5,1,2,1,0,1,1,2,3,0,0,0
4,0,0,0,11,4,3,0,2,6,0,5,6,2,3,2,0,2,2,3,4,0,1,0
5,1,0,0,12,5,4,1,3,0,0,6,7,3,0,3,1,3,3,4,0,0,0,1
6,2,0,1,13,6,5,2,4,1,0,7,8,4,0,4,2,0,4,0,0,1,0,0
7,3,1,0,14,0,0,3,5,2,1,8,9,5,0,5,0,0,5,0,0,2,1,1
8,4,2,0,15,1,0,0,6,3,2,9,10,0,0,6,1,0,6,0,0,3,2,2
9,5,3,1,16,2,1,0,7,0,3,10,11,0,0,0,0,1,0,1,1,4,3,0
10,6,0,2,17,3,2,1,8,1,4,11,12,1,0,1,0,2,0,0,2,0,0,0
11,0,0,0,18,4,3,0,9,0,5,12,13,2,1,2,0,3,1,1,3,0,1,0
12,1,0,0,19,5,4,1,10,0,0,13,14,0,2,3,1,4,2,2,0,0,0,1
13,2,1,0,20,6,5,2,11,0,0,0,15,0,3,4,2,5,3,0,0,1,0,2
14,3,0,1,21,0,0,3,12,1,1,1,16,1,0,5,0,0,4,0,0,2,1,3
15,4,1,0,22,0,0,0,13,2,2,2,17,0,1,6,1,0,0,0,1,3,2,4
16,5,2,1,23,0,1,0,14,0,3,3,18,0,0,7,0,1,0,1,2,4,3,0
17,6,3,2,24,1,0,1,15,0,4,4,19,1,0,8,0,0,0,2,0,5,4,0
18,0,0,3,25,2,0,2,16,0,5,5,20,2,1,9,0,1,1,0,1,0,5,0
19,0,0,4,26,3,0,3,0,1,0,6,21,3,2,10,1,2,2,1,0,1,0,0
20,1,0,5,27,4,1,4,1,0,0,0,22,0,3,11,2,3,3,0,0,2,0,1
21,2,1,6,28,5,0,5,2,1,0,1,23,0,4,12,0,4,0,0,1,0,0,2
22,3,0,7,0,0,1,0,3,2,1,2,24,0,5,13,1,0,0,0,2,1,1,3
23,4,1,8,1,0,0,1,0,3,2,3,0,1,0,14,0,1,0,1,3,2,2,0
24,5,2,9,2,1,0,2,1,0,3,4,0,2,0,0,0,0,1,2,4,3,3,0
25,0,3,10,3,2,0,3,2,0,4,5,1,3,1,1,1,1,0,3,0,0,0,0
0,0,0,11,4,3,0,4,0,1,5,6,2,4,2,2,2,2,1,4,0,1,0,0
1,0,0,12,5,4,1,5,1,0,0,7,0,5,3,3,3,3,2,0,0,0,1,1
2,1,0,13,6,5,2,6,2,0,0,8,1,0,4,4,4,4,0,0,1,0,0,2
3,2,0,14,0,0,3,7,3,1,1,9,2,0,5,5,0,5,0,0,2,1,1,0
4,3,0,15,1,0,0,8,4,2,2,10,0,1,0,6,0,6,0,0,3,2,2,1
5,4,1,16,0,1,0,9,0,3,3,11,0,0,1,7,1,0,1,1,4,3,0,0
6,5,2,17,1,0,1,10,1,0,4,12,1,0,2,8,2,0,0,2,0,4,0,0
0,0,0,18,2,1,0,11,0,1,5,13,2,1,3,9,3,1,1,3,0,5,0,0
0,1,0,19,3,2,0,12,0,0,6,14,0,2,4,10,4,2,2,0,1,0,1,1
1,2,0,20,4,3,1,13,0,0,0,15,0,3,5,11,5,3,0,0,2,0,2,2
2,0,1,21,5,0,2,14,1,1,1,16,1,0,6,12,0,4,0,0,3,0,3,0
3,0,2,22,0,0,0,15,2,2,2,17,0,1,7,13,0,0,0,1,4,1,4,1
4,1,3,23,1,0,0,16,0,3,3,18,0,0,8,14,1,0,1,2,5,2,0,0
5,2,4,24,2,1,0,17,0,4,4,0,1,0,0,15,2,0,2,3,6,3,0,0
0,0,5,25,3,0,1,18,0,5,5,1,2,1,1,16,3,1,3,0,0,4,0,0
0,0,6,26,4,0,2,19,1,0,6,2,3,2,2,0,4,2,4,0,1,0,0,1
0,0,7,27,5,1,3,20,0,0,7,3,0,3,3,1,5,3,0,0,2,0,1,2
1,0,8,28,6,2,4,21,1,0,8,4,0,4,4,2,6,0,0,1,0,0,2,0
2,0,9,0,0,3,0,22,2,1,9,5,0,5,5,3,0,0,0,2,1,1,3,1
3,0,10,1,0,0,1,23,3,2,10,0,1,0,6,4,1,0,0,3,2,2,4,0
4,1,11,2,1,0,2,24,0,3,11,0,0,0,7,5,0,1,1,4,3,3,0,0
0,2,12,3,2,1,3,25,0,4,12,1,1,1,8,6,0,0,2,0,0,0,0,1
0,0,13,4,3,0,4,0,0,5,13,2,2,2,9,7,1,1,3,0,1,0,0,2
0,0,14,5,4,1,5,1,0,6,14,0,3,3,10,0,2,2,0,0,0,1,1,3
1,0,15,6,5,2,6,2,0,0,15,1,0,4,11,0,3,0,0,1,0,2,2,4
0,1,16,0,0,3,7,3,1,1,16,2,0,5,12,1,4,0,0,2,1,3,0,0
1,0,17,1,0,0,8,4,2,2,17,0,1,0,13,2,5,0,0,3,2,4,1,0
2,1,18,0,1,0,9,5,3,3,18,0,0,1,14,0,0,1,1,4,3,0,0,1
3,2,19,1,0,1,10,6,0,4,19,1,0,2,15,1,0,0,2,0,4,0,0,2
0,3,20,2,0,2,11,0,1,5,20,2,1,3,16,0,1,1,0,0,5,0,0,3
1,0,21,3,1,0,12,0,0,6,21,0,2,4,17,0,2,2,1,0,0,1,1,4
2,0,22,4,2,1,13,1,0,0,22,0,3,5,18,0,3,0,0,1,0,2,2,5
0,1,23,5,0,2,14,2,0,1,23,1,4,6,19,1,4,0,0,2,0,3,0,0
0,2,0,0,1,0,15,3,1,2,24,0,5,7,20,2,0,0,1,3,1,4,1,0
1,3,1,1,0,0,16,4,2,3,25,0,0,8,21,0,0,1,2,4,2,0,0,1
2,4,2,2,1,0,17,5,3,4,0,1,0,0,22,0,0,2,3,5,3,0,0,2
0,5,3,3,0,1,18,0,4,5,1,2,1,1,23,0,1,3,0,0,4,0,0,3
0,6,4,4,0,2,0,0,5,6,2,3,2,2,0,1,2,4,0,1,0,0,1,4
0,7,5,5,1,3,1,0,0,7,3,0,3,3,1,0,3,0,0,2,0,1,2,5
1,8,6,6,2,4,2,0,0,8,4,0,4,4,2,1,0,0,1,0,0,2,0,6
0,9,0,0,3,5,3,1,1,9,5,0,5,5,3,2,0,0,2,1,1,0,1,0
0,10,1,0,0,6,4,2,2,10,0,1,0,6,4,3,0,0,3,2,2,1,0,1
1,11,2,1,0,7,5,3,3,11,0,2,0,0,5,0,1,1,4,3,3,0,0,0
2,12,3,2,1,8,6,0,4,12,1,3,1,1,6,0,0,2,0,0,0,0,1,0
0,13,4,3,0,9,0,0,5,13,2,4,2,2,7,0,1,3,0,1,0,0,2,1
0,14,5,4,1,10,1,0,6,14,0,5,3,3,0,0,2,0,0,0,1,1,3,2
0,15,6,5,2,11,2,1,0,15,1,0,4,4,0,0,0,0,1,0,2,2,4,3
1,16,0,0,3,12,3,0,1,16,2,0,5,5,1,1,0,0,2,1,3,0,0,4
0,17,0,0,0,13,4,1,2,17,0,1,6,6,2,2,0,0,3,2,4,1,0,5
1,18,0,1,0,14,5,2,3,18,0,0,7,7,0,3,1,1,4,3,0,0,1,0
2,19,1,0,1,15,6,3,4,19,1,0,8,8,0,4,0,2,0,4,0,0,2,0
3,20,2,0,2,16,0,0,5,20,2,1,9,9,0,5,1,0,0,5,0,0,3,1
0,21,3,1,0,17,0,1,6,21,3,2,10,10,0,0,2,1,0,0,0,1,4,2
0,22,4,2,1,18,1,2,0,22,0,3,11,11,0,0,0,0,1,0,1,2,5,3
1,23,5,0,2,19,2,3,1,23,1,4,12,12,1,0,0,0,0,0,2,0,0,4
2,0,0,1,0,20,3,0,2,24,0,5,13,13,2,1,0,1,1,1,3,1,0,0
3,1,1,0,0,21,4,1,3,25,0,0,14,14,0,2,1,2,2,2,0,0,1,0
4,2,2,0,1,22,5,2,4,0,1,0,0,15,0,3,2,3,3,3,0,0,2,0
5,3,3,0,2,23,6,0,5,1,2,1,1,16,0,4,3,0,0,4,0,0,3,0
6,4,4,0,3,0,0,0,6,2,3,2,2,17,0,5,4,0,1,0,0,1,4,1
7,5,5,1,4,1,0,0,7,3,0,3,3,0,0,6,0,0,2,0,1,2,5,2
8,6,6,2,5,2,1,0,8,4,0,4,4,1,0,0,0,1,0,0,2,3,6,0
9,0,0,3,6,3,2,0,9,5,0,5,5,2,1,1,0,2,1,1,3,0,0,0
10,1,0,0,7,4,3,0,10,0,1,0,6,3,2,2,0,3,2,2,4,0,1,0
11,2,1,0,8,5,4,1,11,0,2,0,0,4,0,3,1,4,3,3,0,0,0,1
12,3,0,1,9,6,5,2,12,1,0,1,1,5,0,4,2,0,4,0,0,1,0,0
0,4,1,0,10,0,0,3,13,2,1,2,2,6,0,5,3,0,5,0,0,2,1,1
1,5,2,1,11,1,0,0,14,0,2,3,3,0,0,6,0,0,0,1,1,3,2,2
2,6,3,2,12,2,1,0,15,1,0,4,4,0,0,0,0,1,0,2,2,4,3,0
3,7,0,3,13,3,0,1,16,2,0,5,5,1,1,1,0,2,0,3,0,0,4,0
4,0,0,0,14,4,1,0,17,0,1,6,6,2,2,2,0,3,1,4,1,0,5,0
5,0,1,0,15,5,2,1,18,0,0,7,7,0,3,3,1,4,2,0,0,1,0,1
6,1,2,0,16,6,3,2,19,1,0,0,8,0,4,4,2,5,3,0,0,2,0,0
7,2,0,1,17,0,0,3,20,2,1,1,9,0,5,5,0,0,4,0,0,3,1,1
8,3,1,0,18,0,1,0,21,3,2,2,10,0,0,6,0,1,0,0,1,4,2,2
9,4,2,1,19,0,2,0,22,0,3,3,0,1,0,7,0,2,0,1,2,5,3,0
10,5,3,2,20,1,0,1,23,0,4,4,1,2,0,8,0,0,0,2,3,0,4,0
11,0,0,0,21,2,0,2,24,0,5,5,2,3,1,9,1,1,1,3,4,0,0,0
12,0,0,1,22,3,0,3,25,0,0,6,3,4,2,10,2,2,2,4,0,1,0,0
13,1,0,2,23,4,1,4,0,1,0,0,4,0,3,11,3,3,3,0,0,0,1,1
14,2,0,3,24,5,0,5,1,2,1,1,5,0,4,12,0,0,4,0,0,1,0,2
15,3,0,4,0,0,0,6,2,3,2,2,6,0,5,13,0,1,0,0,1,2,1,3
16,4,1,5,1,0,0,7,3,0,3,3,0,0,6,14,0,2,0,1,2,3,2,0
17,5,2,6,2,1,0,8,4,0,4,4,0,0,7,0,1,0,1,2,3,4,0,0
0,0,3,7,3,2,0,9,5,0,5,5,1,1,8,1,2,1,2,3,0,0,0,0
1,0,0,8,4,3,0,10,0,1,0,6,2,2,9,2,3,2,3,4,0,1,0,0
0,1,0,9,5,4,1,11,1,0,0,7,0,3,10,3,4,3,4,0,0,0,1,1
1,0,1,10,6,5,2,12,2,0,1,8,1,0,11,4,0,4,0,0,1,0,0,2
2,1,0,11,0,0,3,13,3,1,2,9,2,0,12,5,0,5,0,0,2,1,1,0
3,2,0,12,1,0,0,14,0,2,3,10,0,0,13,6,0,0,1,1,3,2,2,1
4,3,1,13,2,1,0,15,0,3,4,11,0,0,0,7,1,0,2,2,4,3,0,0
5,0,2,14,3,0,1,16,1,4,5,12,1,0,1,8,2,0,3,0,0,4,0,0
0,0,0,15,4,1,0,17,0,5,6,13,2,1,2,9,3,1,4,1,0,5,0,0
0,1,0,16,5,2,1,18,0,0,7,14,0,2,3,10,4,2,0,0,1,0,1,1
1,2,0,17,6,3,2,19,1,0,0,15,0,3,4,0,5,3,0,0,2,0,2,2
2,0,1,18,0,0,3,20,2,1,1,16,0,4,5,1,0,4,0,0,3,1,3,0
3,1,0,19,0,0,0,21,3,2,2,17,0,5,6,2,0,0,0,1,4,2,4,1
4,2,1,20,0,1,0,22,0,3,3,18,0,0,7,3,1,0,1,2,5,3,0,0
5,3,2,21,1,0,1,23,0,4,4,19,1,0,8,4,2,0,0,0,6,4,0,0
6,0,3,22,2,0,2,0,0,5,5,20,2,1,9,5,3,1,0,1,0,0,0,1
0,0,4,23,3,0,3,1,0,0,6,21,3,2,10,6,4,2,1,0,1,0,0,2
1,0,5,24,4,1,4,2,1,0,0,22,0,3,11,0,5,3,0,0,2,0,1,3
2,0,6,25,0,2,5,3,2,1,1,23,0,4,12,1,0,0,0,1,3,0,2,0
3,0,7,26,0,0,0,4,3,2,2,24,0,5,13,2,1,0,0,2,4,1,3,0
4,1,8,27,0,0,1,5,4,3,3,0,0,6,14,0,2,0,1,3,5,2,0,0
5,2,9,28,1,0,2,6,0,4,4,0,0,0,15,1,0,1,2,4,6,0,0,1
0,3,10,29,2,0,3,0,0,5,5,1,1,1,16,2,1,2,3,0,0,0,0,2
0,0,11,30,3,0,4,0,0,6,6,2,2,2,17,3,2,3,4,0,1,0,0,3
0,0,12,31,4,1,5,1,0,7,7,0,3,3,18,0,3,4,0,0,0,1,1,4
0,1,13,32,5,2,6,2,0,8,8,1,0,4,19,1,4,0,0,1,0,0,2,0
1,0,14,0,0,3,7,3,1,9,9,0,1,5,20,2,5,0,0,2,1,1,0,0
2,0,15,1,0,0,8,4,2,10,10,0,0,6,21,3,0,0,1,3,2,2,1,0
3,1,16,2,1,0,9,5,3,11,11,0,0,0,22,0,0,1,2,4,3,0,0,1
0,2,17,3,0,1,10,6,4,12,12,1,0,1,23,1,0,0,3,0,4,0,0,2
0,0,18,4,1,0,11,0,5,13,13,2,1,2,24,0,1,1,4,0,5,0,0,3
1,0,19,5,2,0,12,0,0,14,14,0,2,3,25,0,2,2,0,1,0,1,1,4
2,0,20,6,3,1,13,1,0,0,15,0,3,4,26,0,3,0,0,2,0,2,2,5
0,1,21,7,0,2,14,2,1,1,16,1,0,5,27,1,4,0,0,3,0,3,0,0
0,2,0,0,1,0,15,3,2,2,17,0,1,6,28,2,0,0,1,4,1,4,0,1
1,3,1,0,2,0,16,4,3,3,18,0,0,7,29,0,0,1,2,5,2,0,0,2
2,4,2,1,0,1,17,5,4,4,19,1,0,0,30,0,0,0,3,6,3,0,0,3
0,5,3,2,0,2,18,0,5,5,20,2,1,1,31,0,1,1,0,0,0,0,1,4
0,6,4,3,0,3,19,0,0,6,21,3,2,2,32,0,2,2,0,1,0,0,2,5
0,7,5,4,1,4,20,1,0,0,22,0,3,3,0,1,3,0,0,0,1,1,3,6
0,8,6,5,2,5,21,2,0,1,23,0,4,4,1,2,0,0,1,0,0,2,0,7
0,9,0,0,3,0,22,3,1,2,24,0,5,5,2,3,0,0,2,1,1,3,0,8
1,10,1,0,0,1,23,4,2,3,0,0,6,6,0,4,0,1,3,2,2,0,0,9
2,11,2,1,0,2,24,5,3,4,0,0,0,7,1,0,1,2,4,3,0,0,1,0
3,12,3,0,1,3,25,0,4,5,1,1,1,8,2,0,0,0,5,0,0,0,2,1
0,13,4,1,0,4,0,0,5,6,2,2,2,9,3,0,1,1,0,1,0,0,3,2
0,14,5,2,1,5,1,0,6,7,0,3,3,10,0,0,2,0,0,0,1,1,4,3
0,15,6,3,2,6,2,1,0,8,1,0,4,11,1,0,0,0,1,0,0,2,5,4
1,16,0,0,3,7,3,0,1,9,2,0,5,12,2,1,0,0,2,1,1,0,0,5
0,17,1,0,0,8,4,1,2,10,0,1,0,13,3,2,0,1,3,2,2,1,0,0
1,18,0,1,0,9,5,2,3,11,0,0,1,14,0,3,1,2,4,3,0,0,1,0
2,19,1,0,1,10,6,3,4,12,1,0,2,15,1,0,0,0,5,4,0,0,2,0
0,20,2,0,2,11,0,0,5,13,2,1,3,16,0,1,1,1,0,5,0,0,3,1
0,21,3,1,0,12,0,1,6,14,0,2,4,17,0,0,2,0,1,0,1,1,4,2
0,22,4,2,1,13,1,2,0,15,0,3,5,0,1,0,0,0,2,0,2,2,5,3
1,23,5,0,2,14,2,0,1,16,0,4,6,1,2,1,0,0,3,0,3,0,0,4
2,0,0,1,0,15,3,0,2,17,0,5,7,2,3,2,0,1,4,1,4,1,0,0
3,1,1,0,0,16,4,1,3,0,1,0,8,3,0,3,1,2,5,2,0,0,1,0
4,2,2,0,1,17,5,2,4,0,2,0,0,4,0,4,2,3,6,3,0,0,2,0
5,3,3,0,2,0,6,0,5,1,3,1,1,5,0,5,3,0,0,4,0,0,3,1
6,4,4,0,3,1,0,0,6,2,4,2,2,0,1,0,4,0,1,0,0,1,4,2
7,5,5,1,4,2,0,0,7,3,0,3,3,1,0,0,0,0,2,0,1,2,5,3
8,6,6,2,5,3,0,1,8,4,0,4,4,2,1,0,0,1,0,0,2,0,6,0
9,0,0,3,0,4,1,0,9,5,0,5,5,3,2,1,0,2,1,1,3,0,7,0
10,1,0,0,1,5,2,0,10,0,0,6,6,0,3,2,1,3,2,2,4,0,8,0
11,2,1,0,2,6,3,1,11,0,0,0,7,1,0,3,2,4,3,0,0,1,0,1
12,3,2,1,3,7,0,2,12,1,0,1,8,2,0,4,3,0,0,0,0,2,0,2
13,4,3,0,4,0,0,0,13,2,1,2,9,0,1,5,4,0,1,0,0,3,1,3
14,5,4,1,5,1,0,0,14,0,2,3,10,0,0,6,0,0,0,1,1,4,2,4
15,6,5,2,6,2,1,0,15,1,0,4,11,1,0,0,0,1,0,0,2,5,3,0
16,0,0,3,7,3,0,1,16,2,0,5,12,2,1,1,0,2,1,1,0,0,4,0
17,1,0,0,8,4,1,0,17,0,1,0,13,3,2,2,1,3,2,2,1,0,0,0
18,0,1,0,9,5,2,1,18,0,0,1,14,0,3,3,2,4,3,0,0,1,0,1
19,1,0,1,10,6,3,2,19,1,0,2,15,0,4,4,3,0,4,0,0,2,0,0
20,2,0,2,11,0,0,3,20,2,1,3,16,0,5,5,0,0,5,0,0,3,1,1
21,3,1,0,12,0,0,4,21,3,2,4,17,0,0,6,0,1,0,0,1,4,2,2
22,4,2,1,13,1,0,5,22,0,3,5,0,1,0,0,0,2,0,1,2,5,3,0
23,5,0,2,14,2,0,6,23,1,4,6,1,2,0,1,0,3,0,2,0,0,4,0
0,0,1,0,15,3,0,7,24,0,5,7,2,3,1,2,1,4,1,3,1,0,0,0
1,0,2,0,16,4,1,8,25,0,0,8,3,0,2,3,2,5,2,0,0,1,0,1
2,1,3,0,17,5,2,9,0,1,0,0,4,0,3,4,3,6,3,0,0,2,0,2
3,2,0,1,18,0,0,10,1,2,1,1,5,0,4,5,0,0,4,0,0,3,1,3
4,3,0,2,0,0,0,11,2,3,2,2,6,0,5,6,0,1,0,0,1,4,2,4
5,4,1,3,1,0,0,12,3,0,3,3,0,0,6,7,0,2,0,1,2,5,3,0
6,5,2,4,2,0,1,13,4,0,4,4,1,0,7,8,1,0,0,2,3,0,0,0
0,0,3,5,3,1,0,14,5,0,5,5,2,1,8,9,2,1,1,3,0,0,0,0
1,0,0,6,4,2,0,15,0,1,0,6,3,2,9,10,3,2,2,4,0,1,0,0
2,1,0,7,5,3,1,16,0,0,0,7,4,0,10,11,4,3,3,0,0,0,1,1
3,2,1,8,6,0,2,17,1,0,1,8,5,1,11,12,5,0,0,0,1,0,0,0
4,3,0,9,0,0,0,18,2,1,2,9,6,0,12,13,0,1,0,0,2,1,1,1
5,4,1,10,1,0,0,19,0,2,3,10,0,0,13,14,0,0,1,1,3,2,2,0
6,5,2,11,2,1,0,20,0,3,4,11,0,0,0,15,1,0,2,2,4,3,0,0
0,0,3,12,3,0,1,21,1,0,5,12,1,1,1,16,2,1,3,0,0,4,0,0
0,0,0,13,4,1,0,22,0,1,6,13,2,2,2,17,3,2,4,1,0,5,0,0
0,1,0,14,5,2,1,23,0,0,7,14,0,3,3,18,4,3,0,0,1,0,1,1
1,0,1,15,6,3,2,24,1,0,0,15,0,4,4,19,5,4,0,0,2,0,0,2
2,0,2,16,0,0,3,25,2,1,1,16,0,5,5,20,0,5,0,0,3,1,1,0
3,1,0,17,0,0,4,26,3,2,2,17,0,0,6,21,1,0,0,1,4,2,2,0
4,2,1,18,1,0,5,27,0,3,3,18,0,0,0,22,2,0,1,2,5,3,0,0
5,3,2,19,2,0,6,28,1,4,4,19,1,0,1,23,0,0,2,0,0,0,0,1
0,0,0,20,3,0,7,29,0,5,5,20,2,1,2,24,1,1,3,1,0,0,0,2
0,1,0,21,4,1,8,30,1,0,6,21,0,2,3,0,2,2,0,0,1,0,1,3
1,0,1,22,5,2,9,31,2,0,0,22,0,3,4,0,3,3,0,0,0,1,2,4
2,0,2,23,0,3,10,32,3,1,1,23,0,4,5,1,0,0,0,1,1,0,3,0
3,0,3,0,0,0,11,33,4,2,2,24,0,5,6,2,1,0,0,2,2,1,4,0
4,1,4,1,0,0,12,34,0,3,3,0,0,6,7,3,0,1,1,3,3,2,0,0
5,2,5,2,1,0,13,35,0,4,4,1,0,0,8,4,0,0,2,4,4,0,0,1
0,3,6,3,2,0,14,0,0,5,5,2,1,1,9,5,1,1,3,0,0,0,0,2
0,0,7,4,3,0,15,1,1,0,6,3,2,2,10,0,2,2,4,0,1,0,0,3
1,0,8,5,4,1,16,2,0,0,7,0,3,3,11,0,3,3,0,0,0,1,1,4
0,1,9,6,5,2,17,3,0,1,8,1,0,4,12,1,4,0,0,1,0,0,2,0
1,0,10,0,0,3,18,4,1,2,9,0,1,5,13,2,5,0,0,2,1,1,0,0
2,0,11,1,0,0,19,5,2,3,10,0,0,6,14,0,0,1,1,3,2,2,1,0
3,1,12,2,1,0,20,6,3,4,11,0,0,0,15,0,0,2,2,4,3,0,0,1
0,2,13,3,0,1,21,7,4,5,12,1,0,1,16,1,0,3,0,0,4,0,0,2
0,0,14,4,1,0,22,0,5,6,13,2,1,2,17,0,1,4,1,0,5,0,0,3
0,0,15,5,2,1,23,1,0,7,14,0,2,3,18,0,2,0,0,1,0,1,1,4
1,0,16,6,3,2,24,2,0,0,15,0,3,4,0,1,3,0,0,2,0,2,2,5
0,1,17,0,0,3,25,3,1,1,16,0,4,5,1,2,4,0,0,3,1,3,0,0
0,2,18,0,1,0,26,4,2,2,17,0,0,6,2,3,0,0,1,4,2,4,0,1
1,3,19,0,2,0,27,5,3,3,0,1,0,7,3,0,0,1,2,5,3,0,0,2
2,4,20,1,0,1,28,6,4,4,1,2,0,8,4,0,0,2,0,6,0,0,1,0
0,0,21,2,0,2,29,0,5,5,2,3,1,9,5,0,1,3,1,0,0,0,2,1
